"strata_1","cluster_2","total","cluster_3","cluster_0","region","id","ENTIDAD","NOM_ENT","MUN","NOM_MUN","LOC","NOM_LOC","AGEB","MZA","POBTOT","POBFEM","POBMAS","P_0A2","P_0A2_F","P_0A2_M","P_3YMAS","P_3YMAS_F","P_3YMAS_M","P_5YMAS","P_5YMAS_F","P_5YMAS_M","P_12YMAS","P_12YMAS_F","P_12YMAS_M","P_15YMAS","P_15YMAS_F","P_15YMAS_M","P_18YMAS","P_18YMAS_F","P_18YMAS_M","P_3A5","P_3A5_F","P_3A5_M","P_6A11","P_6A11_F","P_6A11_M","P_8A14","P_8A14_F","P_8A14_M","P_12A14","P_12A14_F","P_12A14_M","P_15A17","P_15A17_F","P_15A17_M","P_18A24","P_18A24_F","P_18A24_M","P_15A49_F","P_60YMAS","P_60YMAS_F","P_60YMAS_M","REL_H_M","POB0_14","POB15_64","POB65_MAS","PROM_HNV","PNACENT","PNACENT_F","PNACENT_M","PNACOE","PNACOE_F","PNACOE_M","PRES2015","PRES2015_F","PRES2015_M","PRESOE15","PRESOE15_F","PRESOE15_M","P3YM_HLI","P3YM_HLI_F","P3YM_HLI_M","P3HLINHE","P3HLINHE_F","P3HLINHE_M","P3HLI_HE","P3HLI_HE_F","P3HLI_HE_M","P5_HLI","P5_HLI_NHE","P5_HLI_HE","PHOG_IND","POB_AFRO","POB_AFRO_F","POB_AFRO_M","PCON_DISC","PCDISC_MOT","PCDISC_VIS","PCDISC_LENG","PCDISC_AUD","PCDISC_MOT2","PCDISC_MEN","PCON_LIMI","PCLIM_CSB","PCLIM_VIS","PCLIM_HACO","PCLIM_OAUD","PCLIM_MOT2","PCLIM_RE_CO","PCLIM_PMEN","PSIND_LIM","P3A5_NOA","P3A5_NOA_F","P3A5_NOA_M","P6A11_NOA","P6A11_NOAF","P6A11_NOAM","P12A14NOA","P12A14NOAF","P12A14NOAM","P15A17A","P15A17A_F","P15A17A_M","P18A24A","P18A24A_F","P18A24A_M","P8A14AN","P8A14AN_F","P8A14AN_M","P15YM_AN","P15YM_AN_F","P15YM_AN_M","P15YM_SE","P15YM_SE_F","P15YM_SE_M","P15PRI_IN","P15PRI_INF","P15PRI_INM","P15PRI_CO","P15PRI_COF","P15PRI_COM","P15SEC_IN","P15SEC_INF","P15SEC_INM","P15SEC_CO","P15SEC_COF","P15SEC_COM","P18YM_PB","P18YM_PB_F","P18YM_PB_M","GRAPROES","GRAPROES_F","GRAPROES_M","PEA","PEA_F","PEA_M","PE_INAC","PE_INAC_F","PE_INAC_M","POCUPADA","POCUPADA_F","POCUPADA_M","PDESOCUP","PDESOCUP_F","PDESOCUP_M","PSINDER","PDER_SS","PDER_IMSS","PDER_ISTE","PDER_ISTEE","PAFIL_PDOM","PDER_SEGP","PDER_IMSSB","PAFIL_IPRIV","PAFIL_OTRAI","P12YM_SOLT","P12YM_CASA","P12YM_SEPA","PCATOLICA","PRO_CRIEVA","POTRAS_REL","PSIN_RELIG","TOTHOG","HOGJEF_F","HOGJEF_M","POBHOG","PHOGJEF_F","PHOGJEF_M","VIVTOT","TVIVHAB","TVIVPAR","VIVPAR_HAB","VIVPARH_CV","TVIVPARHAB","VIVPAR_DES","VIVPAR_UT","OCUPVIVPAR","PROM_OCUP","PRO_OCUP_C","VPH_PISODT","VPH_PISOTI","VPH_1DOR","VPH_2YMASD","VPH_1CUART","VPH_2CUART","VPH_3YMASC","VPH_C_ELEC","VPH_S_ELEC","VPH_AGUADV","VPH_AEASP","VPH_AGUAFV","VPH_TINACO","VPH_CISTER","VPH_EXCSA","VPH_LETR","VPH_DRENAJ","VPH_NODREN","VPH_C_SERV","VPH_NDEAED","VPH_DSADMA","VPH_NDACMM","VPH_SNBIEN","VPH_REFRI","VPH_LAVAD","VPH_HMICRO","VPH_AUTOM","VPH_MOTO","VPH_BICI","VPH_RADIO","VPH_TV","VPH_PC","VPH_TELEF","VPH_CEL","VPH_INTER","VPH_STVP","VPH_SPMVPI","VPH_CVJ","VPH_SINRTV","VPH_SINLTC","VPH_SINCINT","VPH_SINTIC","AMBITO","tipo_localidad","ARLU","AULR","tipo","TAMLOC","AGEBR","fpc_2","fpc_3","fpc_0"
2,8,664,1512,22845,"Los Valles Centrales","30558","22","Querétaro","22016","San Juan del Río","220160020","Estancia de Bordos","220160020005A","220160020005A800",664,333,331,54,27,27,610,306,304,580,297,283,473,245,228,440,230,210,414,216,198,46,19,27,91,42,49,95,42,53,33,15,18,26,14,12,65,38,27,161,81,43,38,99.4,224,374,66,3.07,605,309,296,53,21,32,577,296,281,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,8,2,5,6,7,38,22,14,8,17,7,19,7,603,24,8,16,2,1,1,4,3,1,16,8,8,7,3,4,3,0,3,36,23,13,57,27,30,30,20,10,103,41,62,12,7,5,185,105,80,42,25,17,7.09,7.27,6.89,254,83,171,217,162,55,254,83,171,0,0,0,142,522,245,4,0,0,273,0,0,0,129,293,51,655,9,0,0,181,35,146,664,106,558,229,181,228,180,NA,181,45,3,664,3.67,0.99,177,4,63,118,4,19,158,180,1,177,174,4,107,0,167,2,161,20,160,1,161,71,1,171,130,68,107,16,10,122,174,21,0,158,13,29,0,1,4,23,156,2,"Rural","Localidad puntual","22016005A-AGEB-Rural","220160020005A800-LOC-Rural","Localidad puntual rural",3,"22016005A",1,0.013377926421404682,1
2,8,2324,1554,22877,"Los Valles Centrales","30587","22","Querétaro","22016","San Juan del Río","220160064","Santa Matilde","2201600640026","2201600640026800",2324,1171,1153,113,58,55,2211,1113,1098,2140,1078,1062,1871,936,935,1726,860,866,1592,799,793,106,45,61,234,132,102,306,166,140,145,76,69,134,61,73,304,132,172,643,199,108,91,98.46,598,1593,133,2.16,2228,1120,1108,96,51,45,2123,1070,1053,13,7,6,2,1,1,0,0,0,2,1,1,2,0,2,5,1,1,0,90,40,39,13,12,9,10,176,47,119,7,35,2,13,16,2053,39,18,21,2,1,1,18,8,10,89,40,49,95,45,50,7,3,4,84,47,37,95,53,42,122,67,55,273,160,113,68,26,42,594,277,317,504,246,258,8.85,8.7,9,1156,433,723,706,501,205,1131,429,702,25,4,21,403,1920,1299,44,0,0,517,46,18,0,715,1056,100,2268,0,0,55,559,114,445,2324,433,1891,617,559,608,550,NA,559,48,10,2324,4.16,1.14,554,5,148,411,17,96,446,559,0,559,67,0,459,34,553,0,546,13,546,0,543,205,3,532,402,226,332,79,284,432,549,171,48,493,158,186,37,28,7,59,346,3,"Rural","Localidad puntual","220160026-AGEB-Rural","2201600640026800-LOC-Rural","Localidad puntual rural",4,"220160026",1,0.046822742474916385,1
2,9,19,1687,19370,"Los Valles Centrales","27430","22","Querétaro","22017","Tequisquiapan","220170001","Tequisquiapan","2201700010146","2201700010146028",19,11,8,0,0,0,19,11,8,19,11,8,19,11,8,17,10,7,16,9,7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,4,7,3,4,72.73,NA,10,7,1.45,0,0,0,18,11,7,9,6,3,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,16,9,7,15.88,15.8,16,8,5,3,11,6,5,8,5,3,0,0,0,7,12,8,NA,0,0,0,0,NA,0,4,15,0,19,0,0,0,7,NA,6,19,NA,17,13,7,13,7,7,7,NA,5,19,2.71,0.59,7,0,NA,5,0,0,7,7,0,7,NA,0,6,NA,7,0,7,0,7,0,7,0,0,7,7,6,7,0,NA,6,7,5,7,7,7,7,6,NA,0,0,0,0,"Urbana","Localidad amanzanada","220170001-LOC-Urbana","2201700010146-AGEB-Urbana","Localidad amanzanada",NA,"2201700010146",0.48392902025838236,0.0893339427431753,0.09375
2,9,392,1687,19341,"Los Valles Centrales","27404","22","Querétaro","22017","Tequisquiapan","220170001","Tequisquiapan","2201700010146","2201700010146001",392,217,175,7,3,4,385,214,171,382,214,168,352,194,158,339,189,150,331,184,147,6,NA,5,27,19,8,30,17,13,13,5,8,8,5,3,30,15,15,73,152,83,69,80.65,53,212,127,1.9,61,30,31,315,181,134,304,173,131,69,35,34,NA,NA,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,NA,10,6,NA,0,NA,0,0,53,21,25,0,21,3,8,6,324,NA,NA,NA,NA,NA,0,0,0,0,7,5,NA,18,9,9,0,0,0,0,0,0,NA,NA,NA,6,5,NA,5,4,NA,4,3,NA,17,13,4,298,158,140,14.65,13.85,15.66,149,70,79,203,124,79,142,67,75,7,3,4,106,286,201,10,0,0,9,0,67,0,85,221,46,343,11,0,38,141,34,107,392,70,322,420,141,411,132,141,141,26,253,392,2.78,0.5,141,0,40,101,0,0,141,141,0,141,10,0,131,63,141,0,141,0,141,0,141,NA,0,139,138,130,139,20,20,113,140,119,129,140,134,106,84,32,NA,0,4,0,"Urbana","Localidad amanzanada","220170001-LOC-Urbana","2201700010146-AGEB-Urbana","Localidad amanzanada",NA,"2201700010146",0.48392902025838236,0.0893339427431753,0.09375
2,9,4,1687,19363,"Los Valles Centrales","27424","22","Querétaro","22017","Tequisquiapan","220170001","Tequisquiapan","2201700010146","2201700010146021",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Urbana","Localidad amanzanada","220170001-LOC-Urbana","2201700010146-AGEB-Urbana","Localidad amanzanada",NA,"2201700010146",0.48392902025838236,0.0893339427431753,0.09375
2,9,24,1704,19875,"Los Valles Centrales","27886","22","Querétaro","22017","Tequisquiapan","220170001","Tequisquiapan","2201700010432","2201700010432002",24,16,8,NA,NA,0,23,15,8,23,15,8,18,11,7,17,11,6,15,9,6,0,0,0,5,4,NA,5,3,NA,NA,0,NA,NA,NA,0,5,3,NA,11,0,0,0,50,7,17,0,1.82,21,13,8,3,3,0,20,12,8,3,3,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,9,6,3,6,3,3,10.24,9.64,11.33,14,8,6,4,3,NA,14,8,6,0,0,0,0,24,14,0,0,0,10,0,0,0,10,7,NA,24,0,0,0,4,NA,3,18,8,10,5,5,4,4,4,4,0,0,18,4.5,1.5,4,0,NA,3,0,NA,3,4,0,4,4,0,3,0,4,0,4,0,4,0,4,0,0,4,4,3,NA,3,NA,3,4,NA,0,4,NA,3,0,0,0,0,NA,0,"Urbana","Localidad amanzanada","220170001-LOC-Urbana","2201700010432-AGEB-Urbana","Localidad amanzanada",NA,"2201700010432",0.48392902025838236,0.110358582291104,0.07894736842105263
2,9,0,1704,19895,"Los Valles Centrales","27903","22","Querétaro","22017","Tequisquiapan","220170001","Tequisquiapan","2201700010432","2201700010432019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Urbana","Localidad amanzanada","220170001-LOC-Urbana","2201700010432-AGEB-Urbana","Localidad amanzanada",NA,"2201700010432",0.48392902025838236,0.110358582291104,0.07894736842105263
2,9,23,1704,19915,"Los Valles Centrales","27921","22","Querétaro","22017","Tequisquiapan","220170001","Tequisquiapan","2201700010432","2201700010432037",23,12,11,NA,NA,0,22,11,11,22,11,11,14,8,6,13,7,6,13,7,6,NA,0,NA,7,3,4,4,3,NA,NA,NA,0,0,0,0,0,0,0,6,NA,NA,NA,91.67,10,11,NA,1.88,8,5,3,15,7,8,10,5,5,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,NA,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,NA,NA,0,11,6,5,13.69,14.57,12.67,10,5,5,4,3,NA,10,5,5,0,0,0,7,16,16,0,0,0,0,0,0,0,NA,12,NA,19,0,0,4,7,NA,6,23,4,19,19,7,19,7,7,7,4,8,23,3.29,1.21,7,0,NA,6,0,NA,5,7,0,7,6,0,7,NA,7,0,7,0,7,0,7,NA,0,7,7,7,5,0,NA,3,7,5,NA,7,5,4,5,3,0,0,NA,0,"Urbana","Localidad amanzanada","220170001-LOC-Urbana","2201700010432-AGEB-Urbana","Localidad amanzanada",NA,"2201700010432",0.48392902025838236,0.110358582291104,0.07894736842105263
2,9,0,1707,20007,"Los Valles Centrales","28003","22","Querétaro","22017","Tequisquiapan","220170002","Bordo Blanco","2201700020377","2201700020377041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Urbana","Localidad amanzanada","220170002-LOC-Urbana","2201700020377-AGEB-Urbana","Localidad amanzanada",NA,"2201700020377",0.48392902025838236,0.2453151618398637,0.058823529411764705
2,9,124,1707,19977,"Los Valles Centrales","27978","22","Querétaro","22017","Tequisquiapan","220170002","Bordo Blanco","2201700020377","2201700020377015",124,61,63,5,NA,3,119,59,60,116,57,59,98,49,49,86,41,45,83,39,44,9,4,5,12,6,6,19,11,8,12,8,4,3,NA,NA,22,8,14,31,11,5,6,103.28,38,78,8,2.47,114,56,58,10,5,5,116,57,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,NA,4,NA,NA,NA,13,NA,10,NA,0,0,0,NA,106,4,3,NA,NA,0,NA,NA,NA,0,0,0,0,3,0,3,0,0,0,7,NA,5,7,3,4,7,4,3,20,10,10,NA,0,NA,39,21,18,12,3,9,7.6,7.27,7.91,55,19,36,43,30,13,54,19,35,NA,0,NA,19,104,31,0,0,0,73,0,0,0,42,50,6,118,4,0,NA,31,12,19,124,50,74,34,31,34,31,31,31,3,0,124,4,1.31,31,0,10,21,3,9,19,31,0,31,31,0,15,0,30,0,31,0,31,0,30,15,0,23,20,10,16,3,14,26,30,6,NA,29,17,16,NA,NA,0,NA,14,0,"Urbana","Localidad amanzanada","220170002-LOC-Urbana","2201700020377-AGEB-Urbana","Localidad amanzanada",NA,"2201700020377",0.48392902025838236,0.2453151618398637,0.058823529411764705
2,9,87,1707,19967,"Los Valles Centrales","27969","22","Querétaro","22017","Tequisquiapan","220170002","Bordo Blanco","2201700020377","2201700020377006",87,49,38,8,4,4,79,45,34,73,41,32,59,34,25,54,34,20,49,31,18,7,5,NA,13,6,7,15,5,10,5,0,5,5,3,NA,11,8,3,25,7,6,NA,77.55,33,48,6,2.68,78,43,35,9,6,3,73,41,32,0,0,0,4,3,NA,0,0,0,4,3,NA,3,0,3,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,NA,8,NA,NA,NA,NA,0,78,5,3,NA,0,0,0,0,0,0,3,NA,NA,3,3,0,0,0,0,NA,NA,0,NA,NA,0,6,4,NA,11,9,NA,NA,0,NA,21,11,10,11,7,4,8.48,8.35,8.7,43,21,22,16,13,3,43,21,22,0,0,0,NA,86,23,0,0,0,32,0,6,26,15,39,5,86,0,0,NA,21,7,14,87,33,54,26,21,26,21,21,21,3,NA,87,4.14,1.09,21,0,8,13,0,6,15,21,0,21,21,0,18,0,21,0,21,0,21,0,21,10,0,19,13,10,11,NA,9,21,19,6,NA,19,8,9,0,0,0,NA,10,0,"Urbana","Localidad amanzanada","220170002-LOC-Urbana","2201700020377-AGEB-Urbana","Localidad amanzanada",NA,"2201700020377",0.48392902025838236,0.2453151618398637,0.058823529411764705
2,9,20,1713,20119,"Los Valles Centrales","28104","22","Querétaro","22017","Tequisquiapan","220170006","Los Cerritos","220170006049A","220170006049A025",20,10,10,NA,NA,0,18,8,10,16,7,9,14,6,8,14,6,8,14,6,8,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,4,NA,3,5,0,0,0,100,6,14,0,2.33,20,10,10,0,0,0,16,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,18,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,4,0,0,0,6,4,NA,NA,0,NA,7.93,8,7.88,10,3,7,4,3,NA,10,3,7,0,0,0,10,9,8,0,0,0,NA,0,0,0,5,8,NA,16,0,0,4,5,5,0,20,20,0,6,5,6,5,5,5,NA,0,20,4,1.54,5,0,3,NA,NA,0,3,5,0,5,5,0,NA,0,4,0,4,NA,4,0,4,4,0,3,NA,NA,NA,NA,0,5,5,0,0,3,0,0,0,0,0,NA,5,0,"Urbana","Localidad amanzanada","220170006-LOC-Urbana","220170006049A-AGEB-Urbana","Localidad amanzanada",NA,"220170006049A",0.48392902025838236,0.2335147712635559,0.07692307692307693
2,9,54,1713,20107,"Los Valles Centrales","28094","22","Querétaro","22017","Tequisquiapan","220170006","Los Cerritos","220170006049A","220170006049A015",54,25,29,5,NA,4,49,24,25,47,22,25,39,18,21,34,15,19,31,15,16,NA,NA,0,8,4,4,10,5,5,5,3,NA,3,0,3,6,NA,4,12,4,NA,NA,116,20,31,3,2.33,52,24,28,NA,NA,NA,47,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,0,5,46,NA,NA,0,0,0,0,3,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,0,4,NA,NA,0,0,0,12,6,6,0,0,0,18,7,11,0,0,0,6.88,6.6,7.11,29,10,19,10,8,NA,29,10,19,0,0,0,11,43,20,0,0,0,23,0,0,0,15,18,6,53,0,0,0,12,4,8,54,16,38,12,12,12,12,12,12,0,0,54,4.5,1.26,12,0,3,9,NA,NA,9,12,0,12,12,0,4,0,11,0,11,NA,11,0,11,7,0,11,6,0,3,NA,3,7,12,0,NA,9,4,4,0,0,0,NA,8,0,"Urbana","Localidad amanzanada","220170006-LOC-Urbana","220170006049A-AGEB-Urbana","Localidad amanzanada",NA,"220170006049A",0.48392902025838236,0.2335147712635559,0.07692307692307693
2,9,36,1713,20112,"Los Valles Centrales","28099","22","Querétaro","22017","Tequisquiapan","220170006","Los Cerritos","220170006049A","220170006049A020",36,15,21,NA,NA,NA,34,14,20,33,13,20,24,10,14,21,9,12,17,8,9,NA,NA,NA,8,3,5,9,3,6,3,NA,NA,4,NA,3,5,3,NA,8,NA,0,NA,140,15,21,0,3.5,36,15,21,0,0,0,33,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,31,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,0,NA,NA,NA,0,11,5,6,4,NA,NA,8.62,8.89,8.42,12,3,9,12,7,5,12,3,9,0,0,0,0,36,24,0,0,0,13,0,0,0,12,12,0,36,0,0,0,7,NA,6,36,NA,34,7,7,7,7,7,7,0,0,36,5.14,1.71,5,NA,3,4,0,NA,5,6,NA,7,7,0,5,0,6,NA,6,NA,5,0,6,4,0,5,4,NA,NA,NA,NA,4,6,NA,0,5,NA,4,0,0,NA,NA,5,0,"Urbana","Localidad amanzanada","220170006-LOC-Urbana","220170006049A-AGEB-Urbana","Localidad amanzanada",NA,"220170006049A",0.48392902025838236,0.2335147712635559,0.07692307692307693
2,9,33,1715,20210,"Los Valles Centrales","28187","22","Querétaro","22017","Tequisquiapan","220170007","La Fuente","2201700070292","2201700070292043",33,18,15,NA,NA,NA,31,17,14,28,14,14,23,10,13,21,10,11,18,9,9,3,3,0,5,4,NA,5,3,NA,NA,0,NA,3,NA,NA,NA,0,NA,9,NA,NA,NA,83.33,12,19,NA,2.3,33,18,15,0,0,0,28,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,3,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,3,0,0,0,11,6,5,3,NA,NA,7.71,7.5,7.91,14,3,11,9,7,NA,14,3,11,0,0,0,12,21,4,0,0,0,16,NA,0,0,9,14,0,33,0,0,0,7,NA,6,33,3,30,11,7,10,6,7,7,4,0,33,4.71,1.57,7,0,NA,5,NA,NA,5,7,0,7,3,0,4,0,7,0,7,0,7,0,7,NA,0,6,3,NA,5,NA,NA,5,7,0,0,7,NA,NA,0,0,0,0,5,0,"Urbana","Localidad amanzanada","220170007-LOC-Urbana","2201700070292-AGEB-Urbana","Localidad amanzanada",NA,"2201700070292",0.48392902025838236,0.20708854447999336,0.07317073170731707
2,9,72,1715,20173,"Los Valles Centrales","28153","22","Querétaro","22017","Tequisquiapan","220170007","La Fuente","2201700070292","2201700070292006",72,36,36,NA,NA,NA,70,35,35,69,35,34,61,33,28,55,30,25,51,27,24,NA,0,NA,7,NA,5,9,3,6,6,3,3,4,3,NA,9,4,5,24,3,NA,NA,100,17,53,NA,1.58,70,35,35,NA,NA,NA,69,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,3,NA,NA,NA,NA,6,3,4,NA,NA,0,0,0,62,NA,0,NA,0,0,0,NA,0,NA,4,3,NA,0,0,0,0,0,0,3,NA,NA,3,NA,NA,7,3,4,12,7,5,0,0,0,17,8,9,12,7,5,8.16,8.4,7.88,33,11,22,28,22,6,32,11,21,NA,0,NA,42,30,16,0,0,0,14,0,0,0,35,22,4,71,NA,0,0,17,15,NA,72,70,NA,17,17,17,17,17,17,0,0,72,4.24,1.41,17,0,7,10,NA,6,10,17,0,17,17,0,3,0,15,NA,16,NA,16,0,16,12,0,15,3,NA,5,NA,4,11,16,0,NA,16,7,NA,0,0,0,NA,10,0,"Urbana","Localidad amanzanada","220170007-LOC-Urbana","2201700070292-AGEB-Urbana","Localidad amanzanada",NA,"2201700070292",0.48392902025838236,0.20708854447999336,0.07317073170731707
2,9,103,1715,20167,"Los Valles Centrales","28148","22","Querétaro","22017","Tequisquiapan","220170007","La Fuente","2201700070292","2201700070292001",103,49,54,4,3,NA,99,46,53,95,45,50,78,39,39,71,37,34,64,34,30,6,NA,5,15,6,9,17,7,10,7,NA,5,7,3,4,7,4,3,30,6,3,3,110.2,32,65,6,2.44,103,49,54,0,0,0,95,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,3,NA,NA,0,0,0,0,0,99,NA,0,NA,0,0,0,NA,NA,NA,4,3,NA,NA,0,NA,0,0,0,6,NA,4,6,NA,4,8,4,4,27,13,14,NA,NA,NA,14,6,8,10,8,NA,7.08,7.59,6.53,48,16,32,30,23,7,48,16,32,0,0,0,39,64,42,5,0,0,17,0,0,0,27,47,4,103,0,0,0,25,5,20,103,20,83,25,25,25,25,25,25,0,0,103,4.12,1.45,25,0,11,14,0,12,13,25,0,25,25,0,8,0,25,0,25,0,25,0,21,13,0,24,10,5,12,3,4,6,25,NA,0,25,13,8,0,0,0,0,12,0,"Urbana","Localidad amanzanada","220170007-LOC-Urbana","2201700070292-AGEB-Urbana","Localidad amanzanada",NA,"2201700070292",0.48392902025838236,0.20708854447999336,0.07317073170731707
2,9,1311,1719,22999,"Los Valles Centrales","30697","22","Querétaro","22017","Tequisquiapan","220170010","La Laja","2201700100019","2201700100019800",1311,680,631,62,35,27,1249,645,604,1210,630,580,1054,554,500,1005,529,476,952,504,448,61,25,36,134,66,68,143,76,67,49,25,24,53,25,28,158,84,74,373,170,84,86,92.79,306,888,117,2.12,1191,617,574,117,61,56,1185,614,571,22,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,40,18,19,7,23,16,133,67,44,11,18,10,30,17,1106,26,9,17,3,2,1,2,1,1,37,21,16,35,20,15,0,0,0,65,39,26,99,57,42,75,32,43,287,142,145,28,10,18,231,134,97,263,144,119,7.91,8.07,7.73,646,242,404,405,311,94,630,236,394,16,6,10,504,806,361,38,2,0,399,0,21,0,384,579,91,1251,17,0,43,345,99,246,1307,347,960,450,346,443,339,NA,345,85,19,1307,3.79,1.06,337,8,127,218,18,68,259,344,1,345,343,0,241,16,338,1,342,3,341,0,334,203,2,308,177,112,137,16,89,280,307,61,84,287,121,190,12,9,11,38,207,4,"Rural","Localidad puntual","220170019-AGEB-Rural","2201700100019800-LOC-Rural","Localidad puntual rural",4,"220170019",0.48392902025838236,0.10894585947563053,1
